weather,road_type,time_of_day,vehicle_type,speed,distance,reaction_time,brake_eff,friction,mass,crash,impact_force
Rainy,Hilly,Night,Truck,30.534781206068317,64.92075603524992,3.229665194216264,0.5753168255290526,0.4592957795287105,2792.0857677890303,1,2603265.0018995134
Sunny,Hilly,Night,SUV,22.393217620416422,192.23256646589599,3.2301044175086253,0.894236219720778,0.312373656525726,1671.3349424645,0,0.0
Foggy,Hilly,Night,Sedan,37.215179853602024,27.799259796401454,3.2307186349038277,0.6956488107155736,0.6056594369117013,1195.3703900029507,1,1655551.6646839587
Rainy,City,Night,Hatchback,19.601718963487144,58.05810949682479,3.2319949994682124,0.5833627218144257,0.3100936929577035,1074.3182261233644,1,412782.484103113
Icy,Highway,Night,Hatchback,14.031366275975705,90.67791231016103,3.232322013204149,0.9655503180073433,0.22639603194454727,902.8073433668119,1,2427.325515453057
Rainy,Highway,Night,Sedan,13.787580994738383,65.36433460753244,3.2340995311635816,0.8314092554159551,0.44678212660339967,1222.1238606342476,1,47480.62015753116
Icy,Hilly,Night,Sedan,34.73092493946781,166.37830935914982,3.2364828855373933,0.5393346801306577,0.24201515699498405,1232.2446977737268,1,1316232.2144449279
Sunny,City,Night,Truck,22.417928093480686,79.47146854995344,3.2373109283518864,0.6386768620834161,0.5746420406123165,3150.56819439421,1,1427036.5897463628
Sunny,City,Night,Truck,38.33920387742801,16.91210049372446,3.239657356398228,0.6364545377499009,0.8374800912153579,2899.8417319500895,1,4262461.569124846
Foggy,Hilly,Night,SUV,33.67207469310784,7.710516445201851,3.2416589048090145,0.8677531663544458,0.5245415519689981,1884.5651146709079,1,2136736.160918283
Rainy,Highway,Night,Sedan,23.919617851527008,86.17025433981316,3.241683463998777,0.5803523909868915,0.4998247057226941,1255.8734857228355,1,656922.5394649416
Icy,Hilly,Night,SUV,16.861708000192834,61.51391402986688,3.242472711785273,0.5878045745206996,0.30981527525892344,1685.3955654240642,1,438037.12011425284
Foggy,City,Night,Hatchback,33.84695445029395,20.968203830304333,3.2441987164405455,1.0,0.6489053717211656,913.3996672308766,1,1046405.5705410134
Sunny,Hilly,Night,SUV,12.991143516829494,51.24466724176422,3.2443596514317106,0.6978772367496858,0.3699468447133234,1620.0990112132902,1,198847.46079323385
Icy,Hilly,Night,Truck,33.51967099625617,93.99990904684994,3.2444661505371997,0.6468615578809687,0.268398283571756,2359.212495967233,1,2650736.476523775
Sunny,Hilly,Night,Sedan,37.1891073219455,123.59270968312404,3.2466932550308147,0.8875986194187141,0.5008652754806969,1288.8415803131704,1,1750487.507670407
Icy,Hilly,Night,Hatchback,31.92423672650105,171.1598123383189,3.2485072108779964,0.7205508767358478,0.13438851320190415,1012.5044852452352,1,902276.8693209935
Foggy,City,Day,Hatchback,13.338763084542173,100.2269158984091,3.251971175444637,0.5258502018957069,0.5047049385184049,803.4253758093605,0,0.0
Icy,Highway,Night,Hatchback,23.884234534386028,169.0440363295811,3.256702134776825,0.6668417935125119,0.3023484592339811,825.3977277607308,1,173186.19808577295
Rainy,Hilly,Night,Hatchback,22.772345569158702,193.94629391366396,3.2570098927737763,0.6596150791908975,0.45162713515040975,913.2977927829306,0,0.0
Rainy,Highway,Night,Truck,35.972268751460874,173.26172606485798,3.257802336928513,0.5824853108863641,0.6128550182990196,2968.876034997793,1,2676993.5198017093
Icy,City,Night,Sedan,11.218913804887725,9.957398795278813,3.262560979184494,0.6386650118391846,0.2813100237979553,1335.794581517726,1,168128.4852231732
Rainy,Hilly,Night,Hatchback,34.94022129520457,128.70005912483273,3.26284024714683,0.7903984549254238,0.42151095317068465,975.6471738378685,1,1097463.1907116738
Icy,Hilly,Night,SUV,10.632226313366944,212.8631092579985,3.2635041698884564,0.8733817243918967,0.23885598230003446,1831.111717220177,0,0.0
Icy,City,Night,SUV,39.17340877114655,165.08503505465353,3.264958291715292,0.557376032872381,0.2177352765179731,1904.5742591406283,1,2754212.7555270004
Foggy,City,Day,Hatchback,37.90069108393597,165.45546828105063,3.2657069565476453,0.7898878652784727,0.5679297788117919,867.779045812244,1,928490.7271403491
Icy,Hilly,Night,Truck,11.699575626416483,27.615870915434915,3.2660517496981964,0.7142742590559761,0.274308246646255,2878.9311612474826,1,394068.29841103684
Foggy,Hilly,Day,Sedan,15.542489531621818,184.55310742296405,3.2670969574381132,0.6119383791566324,0.2788842423524895,1250.6940471457604,0,0.0
Foggy,Highway,Night,Sedan,31.398653942079005,140.28638159588098,3.267602386249513,0.801267394530313,0.5331195383831923,1496.3244347819432,1,1003031.1222387211
Foggy,Highway,Night,Hatchback,34.30557810756095,29.743332340238975,3.2686104988908777,0.6112858987466192,0.7568899845143165,1003.1417998672653,1,1180570.1877529768
Foggy,Highway,Day,SUV,20.28185246339045,49.2507485743763,3.2694988896102966,0.8106533133186953,0.3108355034785016,1994.1881382775978,1,820316.3488037705
Rainy,Hilly,Night,Truck,18.92760176031132,9.452515596032029,3.271058228464583,0.6458435535204463,0.43038718780113394,2156.6124531768846,1,772615.2715706226
Rainy,Highway,Night,SUV,14.742387761598728,48.00666246555301,3.272672423763865,0.763251213124805,0.6189430721951216,1784.211849672686,1,387777.02947689965
Foggy,Highway,Day,Truck,23.38042695766817,207.68900540000982,3.274552072656539,0.6069972509192192,0.5205280577587845,2622.1639840220178,0,0.0
Foggy,Highway,Day,Hatchback,28.946217907154796,104.6285370758849,3.275575489474344,0.7339360669392843,0.36478805366642136,1087.2921484144852,1,855035.065951172
Foggy,City,Night,Sedan,17.865482075043616,137.5001178006285,3.277040133140232,0.8485072750194078,0.45006063693027676,1449.2167627610224,0,0.0
Foggy,Highway,Day,Truck,16.20210824261874,142.69054548292357,3.281841747970644,0.6335210700975666,0.28924751004111915,2247.2358068852486,0,0.0
Icy,Highway,Night,Sedan,36.24199758973958,120.96237832495062,3.283247454395502,0.8407658710923607,0.40886298956089234,1170.8866433605901,1,1522390.2374754744
Foggy,City,Night,SUV,27.254857148999562,10.623957664485287,3.2854706754334213,0.5456506908567741,0.4238250648062599,1866.8294913553982,1,1386731.7952769387
Foggy,Hilly,Day,Sedan,21.24354050005394,181.07899150371924,3.2886961207833183,0.5487778700787298,0.31830692640584235,1143.7501744054912,1,80653.86710371551
Icy,Hilly,Night,Sedan,23.18346650809366,27.891134945697928,3.289019388882417,0.6399298045867494,0.15737366441390005,1472.7100660883639,1,791542.0730920022
Foggy,Highway,Night,SUV,38.242809630990095,172.74480718040655,3.289263689286329,0.570390862177957,0.4446953953317754,1763.4220938868018,1,2167383.331260328
Foggy,Hilly,Day,SUV,22.479821216519472,191.08114746109334,3.2912721536186913,0.6167511035639,0.20994410661567706,1723.539094583328,1,358794.2161878251
Foggy,City,Night,Truck,38.87289974322752,166.50249377844872,3.293591657927008,0.72136851170764,0.25959484743225075,2109.9988522255826,1,2890486.522476529
Rainy,Highway,Night,SUV,11.308362793256023,91.78774336595333,3.29579670704552,0.7958407208485918,0.530663156006461,1966.6449830825618,0,0.0
Foggy,City,Night,Sedan,16.82256757401038,42.51649339932114,3.2977604697679723,0.8273004145864463,0.6643653839148315,1193.0689815117316,1,337637.0659637472
Rainy,Hilly,Night,Truck,15.863445858776732,135.38174038365977,3.301319980981974,0.48224912565173705,0.3208946710839902,2343.4181737933945,0,0.0
Icy,City,Night,Hatchback,13.412091326630835,125.08406299273202,3.3024359549337285,0.6774509859580883,0.23167874177592512,976.7701294950423,0,0.0
Icy,City,Night,Truck,13.557100781199043,165.36214167523414,3.304669177435025,0.4670250638731533,0.3046782124402145,2240.093126087863,0,0.0
Foggy,Highway,Day,Hatchback,37.48315065186101,146.0015387785624,3.309593421297811,0.5419955184364239,0.3980345891802645,804.8772522503715,1,1056147.299337061
Foggy,Highway,Day,SUV,36.707464199565464,45.956145846805846,3.311806808993934,0.46506846201486035,0.5090489789500647,1870.43084254761,1,2520289.4588792804
Foggy,Highway,Night,Hatchback,29.596034786481695,74.65115649198657,3.3123684753561244,0.7273175615192969,0.288102702255819,865.9254627855905,1,758485.9991915261
Icy,Highway,Night,SUV,28.21407767439779,194.4046814336695,3.31381924673502,0.8607877386434974,0.19216943740320916,1531.9307503062214,1,718278.9968468148
Rainy,Hilly,Night,Hatchback,14.472889071394842,9.207558634772768,3.313981227949897,0.7041805341896918,0.39576985376452645,925.9178479789593,1,193946.93580200966
Rainy,Highway,Night,Sedan,20.802502457441214,169.29788001549227,3.314878507254561,0.6261270581264495,0.4190871656945659,1282.3952003007762,0,0.0
Foggy,City,Night,SUV,32.79680853326592,33.317025866418795,3.316774655048582,0.8705809845241665,0.4467191513484448,1789.6842797711877,1,1925039.265087265
Foggy,City,Night,Truck,30.897745108004877,162.0586432443252,3.3192115755007126,0.4462117002253639,0.6217886605506372,2584.0056939851956,1,1630754.754048459
Foggy,Highway,Day,SUV,30.069333348888417,51.0609135846443,3.3194398736258783,0.6627019618403074,0.35472694713473907,1785.5215466626423,1,1614405.7465012483
Icy,Hilly,Night,Hatchback,18.128863676926105,9.474055304784248,3.319442390418285,0.7231996588567383,0.14390138323776475,984.1549002001805,1,323448.1158785498
Foggy,Highway,Night,Truck,14.387097084383413,109.70369661971537,3.3211325060121637,0.6017903020693528,0.49708305894809485,3114.880269431121,0,0.0
Icy,Highway,Night,SUV,23.510882854236467,57.95670526831497,3.321214789849844,0.5577339545872243,0.341746472375771,1910.2056785508005,1,1055888.3712459686
Rainy,Highway,Night,Sedan,32.91858872133106,6.400335452537825,3.322299664445144,0.596753893291437,0.4212753976137839,1379.9610623796434,1,1495372.0129885373
Foggy,City,Day,SUV,19.552613254955496,127.26554885979827,3.3229937713845503,0.6157293467887869,0.6295022087874904,1829.844117415297,0,0.0
Icy,City,Night,Truck,13.176125427104216,174.13184381251781,3.3256739082694153,0.3937674147625938,0.28233473422013927,3110.791169974592,0,0.0
Icy,Highway,Night,SUV,28.758112353956772,213.79524929835569,3.3284241118051723,0.8987542098268555,0.3930277354943505,1963.7874196127402,1,18734.124272195862
Foggy,City,Night,Truck,25.94675920789866,142.8617284582352,3.329069275785109,0.4116384847648702,0.35362692919462413,2073.441718964395,1,1061772.26928036
Foggy,Hilly,Day,Sedan,34.44795564313796,98.28277378477254,3.3318321304376277,0.986380572334963,0.3150529209813973,1220.2275797691177,1,1447997.2707336233
Rainy,Hilly,Night,SUV,10.898803554424521,169.57808079182257,3.332238829961918,0.8382986039990102,0.3993748382369013,1845.4417698987097,0,0.0
Rainy,Hilly,Night,Truck,28.952075432750135,179.47200159723536,3.335118799036121,0.4850409641906367,0.1756873675540541,2549.215492936824,1,1783784.5811244282
Foggy,City,Day,Sedan,10.132545337928487,122.03922782413574,3.3358552825655443,0.9580487443667013,0.6386603596230583,1103.0616269563761,0,0.0
Icy,City,Night,SUV,35.76244818639542,35.74382376641806,3.337940361208374,0.7878122173345798,0.3006610466309763,1882.9578277706107,1,2408213.998349279
Foggy,City,Day,SUV,10.18079303507204,174.46445580915255,3.3420526857367374,0.5151556161300794,0.5752488681359466,1801.992061629902,0,0.0
Rainy,Highway,Night,Sedan,16.692025972374314,124.53742196782558,3.3424182500609803,0.9827632838583359,0.5950946076797762,1346.425028686671,0,0.0
Foggy,City,Day,Sedan,27.461209017576465,210.49412961408848,3.3435147300246575,0.6239707426806794,0.34795325093579427,1111.668653081866,1,276914.6840025178
Rainy,City,Night,Truck,33.67952198547461,63.91785302225937,3.34573421669461,0.6513532374416329,0.21492503435533325,2590.0302333035283,1,2937897.7149750823
Foggy,City,Night,Hatchback,39.2593869656261,212.11693068410858,3.3461749032079284,0.5960686814596344,0.26040586800520554,964.0588812557364,1,1249072.022112282
Foggy,Highway,Day,Truck,39.533369749633586,16.77812108138741,3.3469074442346027,0.6615603359104679,0.39518137276244353,2920.819432770325,1,4564911.666472248
Foggy,Hilly,Day,Hatchback,17.790630731728523,173.76296761826706,3.352005610257478,0.6978977114793572,0.249207867589484,822.5126525693993,0,0.0
Foggy,Hilly,Day,Truck,21.98279584338146,19.68305489762706,3.352323576424987,0.5304427290027771,0.5786007585949369,2217.57570718332,1,1071628.631771135
Rainy,Highway,Night,SUV,35.585922928232264,153.6058264158736,3.3530649744174563,0.6093174662550973,0.5698430677927914,1611.0297619620662,1,1664260.5265122121
Icy,City,Night,Sedan,22.932477394889986,191.14670828356205,3.3532985876767922,0.9027410713750865,0.3531554498040258,1247.5200982797553,0,0.0
Foggy,Highway,Day,SUV,23.6214124100761,172.9392766125949,3.355810335358322,0.6306597307967546,0.6953362811963036,1944.6984902824593,0,0.0
Icy,Highway,Night,Sedan,22.31132227968115,171.61904488852457,3.357224949647838,0.531140643007216,0.42189472211947165,1394.3349085074726,1,101808.73011669522
Foggy,Highway,Night,SUV,39.267420235533976,53.7428619558055,3.3574344247527272,0.6659028311857608,0.5078107943493719,1612.5079740347273,1,2486374.8911815574
Foggy,Highway,Day,Hatchback,26.79800556092306,89.1121523408946,3.364559392692881,0.6629959102871713,0.48571616626825065,946.8896333551444,1,679992.789693938
Foggy,Hilly,Day,Sedan,18.705903408658035,152.2801332470722,3.3655870169440614,0.8022588910581148,0.5315480011292691,1248.5013232212657,0,0.0
Rainy,Hilly,Night,SUV,38.75976765788512,41.25749484478574,3.3658953642097007,0.7383773449529396,0.25372301158909977,1856.0995636128494,1,2788454.733351773
Rainy,Highway,Night,SUV,34.984697551584645,87.50505368323158,3.3666890015316775,0.5109445440291104,0.2830408580335925,1969.9108254063678,1,2411031.110291622
Foggy,City,Night,Hatchback,17.660317567216595,130.59801928027017,3.3680596736572004,0.8777421730315704,0.4656571135229741,872.5390905163738,0,0.0
Icy,Hilly,Night,SUV,30.363360084240377,56.61400694137292,3.368523214317326,0.8977115458054009,0.1416455274593553,1545.8096226394596,1,1425133.8853535638
Foggy,Hilly,Day,Sedan,10.474341671147782,161.89313156370838,3.3704050202598093,0.5581149213480067,0.5934481168329029,1287.1848290213907,0,0.0
Foggy,Highway,Day,Truck,18.866261537261998,16.732363168279385,3.373080231772028,0.4172788734764282,0.7842289463602713,2593.8652639319203,1,923249.5710803441
Rainy,Highway,Night,Hatchback,18.624205344110337,128.28050011862564,3.3736982758618543,0.868940235258567,0.4693352871008945,981.6453606683738,0,0.0
Foggy,Hilly,Night,Sedan,26.709757654435904,10.49909605895008,3.373810680754015,0.9049945411399807,0.5325464258824834,1367.045899008655,1,975265.7923262693
Foggy,Highway,Day,Sedan,16.52246214912621,145.88450338274467,3.3750199676180728,0.9807073923529965,0.6829547110807845,1366.8867480182073,0,0.0
Rainy,City,Night,SUV,32.81838829524077,185.39154999599796,3.3797040395853073,0.640980353696103,0.4267840326178889,1809.4093184658132,1,1226286.4307217877
Rainy,Hilly,Night,Truck,22.054127308023553,58.74713481129872,3.38190681779696,0.4650572837368056,0.46744288204429935,2584.1684490429507,1,1256899.559935837
Rainy,Highway,Night,Hatchback,23.003788693696162,102.83094988638476,3.387606664581171,1.0,0.629837652265977,886.5225600679008,1,196585.75019211145
Foggy,Hilly,Night,SUV,15.129075686844729,130.65802595576326,3.389814970074454,0.7707611947256908,0.32855172656094256,1673.137669041541,0,0.0
Rainy,Highway,Night,SUV,30.375128232635014,77.77964596709195,3.390210161548188,0.8897862309454024,0.36744157208356854,1966.0300296764403,1,1813954.4910163498
Foggy,City,Night,SUV,28.945735692592297,75.20460965665033,3.3923245295934787,0.684021726304074,0.31763738848288187,1858.2820504523052,1,1556972.0498264115
Rainy,Hilly,Night,SUV,35.946201315842,217.1960404656937,3.3923600692737907,0.7760823801396095,0.2205898371444843,1563.662371350492,1,1520680.058818444
Foggy,Highway,Day,Hatchback,30.485418488099754,73.43053644904657,3.3926525090180455,0.6702579560573498,0.4011354358801193,1036.2666277493886,1,963065.5204113604
Foggy,Hilly,Day,Hatchback,34.035883586137345,19.463383260735956,3.394485344673889,0.6588382066987413,0.5238875719748896,1048.0104700662998,1,1214058.6862785341
Foggy,Hilly,Night,Sedan,30.582326895579964,205.0123971681618,3.394946930175244,0.5409541950075148,0.2976945598047855,1170.250073172963,1,720751.6014145785
Icy,City,Night,SUV,12.734106326520376,121.98709628223128,3.395123151321121,0.6505988718575062,0.17567203306903514,1684.7008324659726,0,0.0
Foggy,Highway,Night,Hatchback,20.537831287098342,20.132486164669523,3.3952684421139914,0.9620751109935598,0.32459814863661296,818.5601358720717,1,345270.7231524528
Icy,City,Night,Truck,30.69707293450942,107.8226773588233,3.397010421177444,0.42469184108870994,0.23642626421473267,2200.134475049882,1,2057862.5510479542
Foggy,Highway,Night,Hatchback,33.27647771625051,60.19540220721491,3.3988961246554767,0.9470754204630945,0.635025948865875,944.3081534268085,1,1045655.0526006066
Icy,Highway,Night,Sedan,33.99132964061401,118.55849813424068,3.3993136962449277,0.7296850421732459,0.2731182602944849,1177.9833089245471,1,1347198.3251847762
Foggy,City,Night,Hatchback,23.229258127207828,97.76931348574155,3.402882429618069,0.6239963701111962,0.7169129861491188,981.3977482249072,1,368450.77047952334
Foggy,City,Day,Hatchback,26.70368027273983,153.45790458359642,3.4029569378490554,0.8085224596912829,0.3155291148478829,1050.4413827708258,1,420325.41040385794
Foggy,City,Day,Truck,23.881728056952362,99.58049507369994,3.4044793799849313,0.6916219989488136,0.4682399381021285,2576.2494919098294,1,1170479.7706221796
Foggy,Highway,Day,Truck,12.5848297977975,128.7537285222557,3.4047949055281865,0.5000722273252699,0.6525781468421891,2175.9353044182935,0,0.0
Rainy,Hilly,Night,Sedan,19.53758473698838,53.988073671343855,3.4053292848184684,0.9249048281383339,0.4433948501512108,1352.2487907679294,1,516176.64558359934
Icy,Highway,Night,SUV,31.25303721330273,126.16399655698332,3.406717304838298,0.7032254229278457,0.3904376600089542,1978.495430689455,1,1722815.9551320137
Foggy,Highway,Day,SUV,34.25243483136808,52.546751315634374,3.4084302173286503,0.6717770439164967,0.8303468264790377,1518.398021462397,1,1781429.0355079437
Foggy,City,Night,Truck,10.735042561524734,151.08135118918096,3.4095826472007844,0.5877633796307566,0.49191958297454386,2748.2385689259127,0,0.0
Foggy,City,Day,Sedan,16.64991278974257,91.3668291537933,3.4104610338527555,0.5110853292737898,0.6803970022275808,1235.9010324185865,1,51304.495192647235
Icy,Highway,Night,SUV,20.80949067103954,189.02979889609173,3.4106329936620576,0.624435422253607,0.27647772938671583,1887.0875004040952,1,63324.9436519055
Rainy,Highway,Night,Sedan,12.48053810214753,32.14567590762665,3.4120122420244883,0.7124925382853804,0.33547963955091475,1171.846092980408,1,182531.2371590126
Icy,Hilly,Night,SUV,24.44204563304036,160.5178972569707,3.4153794992938176,0.6612268199105819,0.146850460691584,1607.7999719701534,1,724786.217703766
Rainy,City,Night,Sedan,10.515757270879273,90.92892555060858,3.4158470065886406,0.5439707069337925,0.4412493382536675,1357.1272367786178,0,0.0
Icy,Hilly,Night,SUV,37.909293735039945,86.94991958851068,3.4161443629974824,0.6031282467004545,0.1754676665422086,1545.1479342852779,1,2220554.5805653743
Rainy,Highway,Night,Hatchback,39.109753837525545,71.49381097753076,3.4173412779333665,0.6118045925483746,0.5430381150445845,937.6140558630091,1,1434148.9991557521
Icy,City,Night,Truck,11.226406266585474,145.66471378580428,3.417809540912429,0.5160931941759431,0.2743275382587515,2487.52147684379,0,0.0
Foggy,Highway,Day,Sedan,19.773913789426253,140.78801791000632,3.418831764739063,0.9720282467357708,0.33249812181066846,1239.040585370868,0,0.0
Foggy,Highway,Night,Hatchback,37.44516236915757,100.15159759354293,3.4206033165606904,0.6309132422457258,0.5253302227621455,986.7007197501661,1,1383492.729584666
Icy,City,Night,Truck,39.22200565685425,47.706037311439665,3.4210523943845303,0.6724551549143412,0.2512447484771967,2177.476425375494,1,3349755.1057731984
Foggy,City,Day,Sedan,36.583629206877426,145.57099751591065,3.422380931410398,0.643023185671908,0.5555437626917719,1275.261670021023,1,1524897.903953416
Foggy,Hilly,Day,SUV,23.143482852171346,155.12375626126703,3.424811084300744,0.5576838580474427,0.2535418420119489,1804.4358335409825,1,587127.8922672241
Foggy,Hilly,Day,Truck,28.920587694499737,24.983704117642258,3.4251610137363495,0.6178539814974271,0.4134433153527371,2811.72803840843,1,2351730.4351958823
Foggy,Highway,Day,SUV,10.50085372798123,50.6772758163335,3.4265673586508396,0.6901888952218814,0.6237725689482508,1775.056649811072,0,0.0
Icy,Hilly,Night,Sedan,31.157529830704533,155.764572569304,3.4273116561449037,0.9056949781825169,0.15983835550730868,1486.4351807293096,1,1236449.420597724
Rainy,Highway,Night,Hatchback,11.222110127053607,179.06131171033903,3.429922128669921,1.0,0.6031174577377567,903.2157388035364,0,0.0
Rainy,Hilly,Night,Sedan,25.239502381802698,11.505862975519888,3.431561325575943,0.9364292118589368,0.1647417336771628,1226.4609010385607,1,781295.4300015861
Rainy,City,Night,Sedan,31.865117514776262,38.2297597537297,3.432212285463133,0.5141672155726883,0.5143649335785498,1287.5984588146748,1,1307409.0807456307
Rainy,City,Night,Truck,38.91527086548138,124.40610596599356,3.432534394833179,0.6035564790062631,0.3446554456293643,3107.2374514370927,1,4705595.134454684
Rainy,City,Night,Truck,28.324271751323685,214.69058805366072,3.432878167000237,0.7014530665193915,0.5087251886640457,2003.7015955768757,0,0.0
Foggy,Hilly,Day,Hatchback,19.821118682654664,134.67134530465484,3.4329351048202836,0.6062478946171487,0.5083825520080071,979.8471728368949,0,0.0
Foggy,Hilly,Night,Sedan,29.896369666998805,181.0091474823853,3.437013179906286,0.5864743901505978,0.4729793868293262,1293.502641122019,1,605789.469875684
Foggy,Hilly,Night,Truck,36.050377545784016,140.0191502084677,3.4370521591495127,0.5671972010274154,0.3982246110252855,2143.50042080762,1,2632861.4019687646
Icy,City,Night,Hatchback,17.458723020942482,139.50511916970441,3.4383461788957317,0.8862790696438295,0.319741129735354,913.0467061759915,0,0.0
Foggy,City,Night,Truck,21.582815592903874,192.29919642578182,3.44070840447458,0.6019518066179246,0.5758048435162183,3108.144799013589,0,0.0
Icy,Highway,Night,Hatchback,33.97818033892965,187.65231614060588,3.4417634353222435,1.0,0.24042098664913134,853.4272624756818,1,700941.5117396625
Foggy,Hilly,Day,Hatchback,27.979023983524876,37.92875683142563,3.44811146987429,0.9129150813738416,0.4205319701952692,922.630407164501,1,722258.8709733526
Icy,City,Night,Hatchback,12.715990144970661,180.66222183307332,3.448235454093036,0.5250967787389889,0.3558325841312629,990.8398460071669,0,0.0
Rainy,Hilly,Night,SUV,23.130035385304758,7.479815229076497,3.4510784248523567,0.47107004738192565,0.2098434108142176,1629.750339463707,1,871914.0471668391
Icy,Highway,Night,SUV,30.414562824675254,5.989751933149509,3.4565923569722217,0.7441406129969707,0.29220846992849137,1914.9885512440437,1,1771451.7943061788
Rainy,Highway,Night,Hatchback,33.9607616151544,203.34769540563576,3.456734439342084,0.5341019348876055,0.5535541686784261,812.1313367828619,1,532143.228955534
Rainy,Highway,Night,Sedan,30.20042893193922,62.0365000596256,3.457573768556794,0.6412998368285295,0.2794648026440559,1393.4242740175914,1,1270894.7752556012
Foggy,Highway,Day,Hatchback,30.481302523571323,25.530419396089894,3.4583604148144924,0.6966013232394725,0.281469912622716,803.773543994116,1,746793.8795457784
Rainy,Hilly,Night,SUV,24.02452528108197,79.69898063668874,3.458739315615135,0.672529805109425,0.24724425493226612,1875.829614286978,1,1082687.2380514604
Rainy,Hilly,Night,SUV,36.6731769764804,53.6374702750933,3.4592528931854822,0.7383038569946023,0.190008891339325,1954.3867025462882,1,2628497.4959842656
Rainy,City,Night,Truck,33.51174348052034,190.45349619961985,3.4637888786379363,0.6402692014975894,0.3518313371259023,2894.3375077846385,1,2299986.4020203026
Foggy,Highway,Night,Sedan,33.64068575543262,101.36193444445405,3.4652465296517048,0.713569341729063,0.4248894267679436,1172.6637345470815,1,1327098.5506063981
Foggy,Highway,Day,Hatchback,23.587282565552112,5.800174234449467,3.465454705512707,0.8655763330148977,0.47989143978510107,1080.1760152858587,1,600966.618580007
Rainy,Highway,Night,Hatchback,10.46590194692764,37.97569990128037,3.4667977872239835,0.8399714789664169,0.37512006267674397,1046.010317075056,1,103641.21968829671
Foggy,Highway,Night,Truck,26.354201821058755,34.27956537833283,3.466821306756021,0.4448072262234937,0.8104997426854489,2933.3551675491703,1,2037344.0954562086
Foggy,Highway,Day,SUV,19.418899350198608,79.10544424798377,3.4681654521623595,0.5169584346304575,0.5337828470061394,1956.6234982831677,1,613408.0264449449
Icy,Hilly,Night,Hatchback,36.797551417305186,70.24492733812689,3.468627616608509,0.527526674033916,0.1359870061188059,1009.594114233524,1,1367050.794616467
Icy,Hilly,Night,Truck,31.840386246039426,36.90654737014814,3.470087951493145,0.5809926772287604,0.20096159170483446,3012.305094628946,1,3053905.6192921544
Foggy,Highway,Night,Truck,35.14656859089199,135.4090962497589,3.470581250500525,0.6370983170809553,0.4897311506425838,2721.1442575181104,1,3137892.6144973487
Foggy,City,Night,Truck,22.163529005515613,48.06673237170785,3.4711838049424175,0.5810972450799134,0.2496950801502199,3103.012905330949,1,1524268.2611694753
Icy,Hilly,Night,Truck,15.64900827295613,105.6265745739053,3.4714699497462562,0.3924905031686659,0.1320786258294432,2774.8465969629433,1,534896.733077485
Foggy,Highway,Day,SUV,28.805829870722647,200.6193154690115,3.473359821968044,0.7269181305726599,0.816485995227061,1668.4053684789692,0,0.0
Rainy,Highway,Night,Sedan,19.620822829232416,18.618477668853266,3.47441163479794,0.8416120912788404,0.6294129943565454,1175.9477809788875,1,452712.4825656221
Icy,Highway,Night,Sedan,30.575158569761786,153.93703369301363,3.477082674208894,0.872581454982839,0.27397008815498414,1302.074551707604,1,926673.6055440288
Foggy,Hilly,Day,Sedan,31.70486314680996,24.68581265912495,3.4776460230099957,0.6428654417753477,0.2727607903259492,1451.2213319280443,1,1458765.2842144263
Rainy,City,Night,Truck,27.845938950026774,43.012883732470684,3.478305131807176,0.5208284604331299,0.22678230158358265,2823.235100707435,1,2189126.096314765
Foggy,Hilly,Night,Hatchback,30.965526309833304,188.43527642645108,3.4784347421179564,0.9920123451964417,0.27488193040497183,991.1299426432132,1,522745.4736732253
Rainy,Highway,Night,Truck,10.509656931286756,171.73927299810168,3.4793922698299884,0.6488211613060617,0.5733573840002792,3040.7155696323207,0,0.0
Rainy,Highway,Night,Hatchback,35.925004168643966,218.76526799578585,3.4794806029257663,0.895891971967566,0.320615025094567,859.5237377447475,1,655580.2712403942
Icy,Hilly,Night,Truck,23.46476515445461,16.134057663906543,3.4803020196842396,0.6201103854504837,0.2724127239558705,3094.719433958879,1,1703937.6773011468
Icy,City,Night,SUV,26.923655127523787,101.5140120960946,3.480400708561225,0.580774798953664,0.19071126631297827,1895.376754280717,1,1341795.661715915
Foggy,Highway,Night,Hatchback,16.112578775289908,93.93985245948328,3.4829125167059334,1.0,0.7965737279634902,1096.8076069373487,0,0.0
Icy,City,Night,Hatchback,10.044869811732285,219.4371064930501,3.484159111895604,0.9509365571574732,0.3197543078295968,883.3654526782693,0,0.0
Icy,City,Night,Hatchback,17.273245104472583,94.75909594215632,3.4869080872212694,0.9391565689865993,0.17195598071379234,807.4197624143472,1,152660.16669013942
Foggy,City,Day,Hatchback,18.318624446639255,18.413286673290916,3.4886839879167395,0.9517204535301703,0.43052206223585615,877.4715817472465,1,294454.89504896675
Foggy,Hilly,Day,Hatchback,14.956646910208402,71.59998890743013,3.48968350017084,0.5457447025741693,0.2447882943145069,824.7037373219088,1,142581.80965784503
Icy,City,Night,Sedan,21.90022983501285,7.308532699050251,3.489739557192302,0.8743380139181225,0.1576661168961528,1230.844145030664,1,590337.5510924743
Foggy,Hilly,Night,Hatchback,32.924860942452966,152.6186698621067,3.490342666689333,0.7375614788456816,0.5669800458892275,968.2046842262836,1,750403.2079624184
Icy,Highway,Night,Hatchback,22.949978182460733,206.78847634748897,3.491383919840256,0.7038991669644639,0.28578149039339895,820.1405196402648,1,22394.84361447118
